temperature,humidity,rainfall,pressure,wind_speed,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,hour,day_of_week,month,latitude,longitude,rainfall_next_1h
33.9,48,0.0,950.5,12.5,0.0,0.0,0.0,0.0,16,6,7,26.9124,75.7873,0.0
33.8,50,0.0,950.3,10.1,0.0,0.0,0.0,0.0,17,6,7,26.9124,75.7873,0.0
33.0,56,0.0,950.5,7.5,0.0,0.0,0.0,0.0,18,6,7,26.9124,75.7873,0.0
31.5,60,0.0,950.7,10.7,0.0,0.0,0.0,0.0,19,6,7,26.9124,75.7873,0.0
30.8,62,0.0,951.2,11.7,0.0,0.0,0.0,0.0,20,6,7,26.9124,75.7873,0.0
30.2,63,0.0,951.9,12.4,0.0,0.0,0.0,0.0,21,6,7,26.9124,75.7873,0.0
29.8,64,0.0,952.1,12.5,0.0,0.0,0.0,0.0,22,6,7,26.9124,75.7873,0.0
29.7,64,0.0,951.9,13.3,0.0,0.0,0.0,0.0,23,6,7,26.9124,75.7873,0.0
29.5,64,0.0,951.8,13.8,0.0,0.0,0.0,0.0,0,0,7,26.9124,75.7873,0.0
29.1,65,0.0,951.5,14.1,0.0,0.0,0.0,0.0,1,0,7,26.9124,75.7873,0.0
28.9,64,0.0,951.2,13.2,0.0,0.0,0.0,0.0,2,0,7,26.9124,75.7873,0.0
28.4,67,0.0,950.7,11.3,0.0,0.0,0.0,0.0,3,0,7,26.9124,75.7873,0.0
27.9,69,0.0,950.8,11.8,0.0,0.0,0.0,0.0,4,0,7,26.9124,75.7873,0.0
27.8,71,0.0,951.3,13.8,0.0,0.0,0.0,0.0,5,0,7,26.9124,75.7873,0.0
27.7,72,0.0,951.9,12.5,0.0,0.0,0.0,0.0,6,0,7,26.9124,75.7873,0.0
28.4,70,0.0,952.6,12.2,0.0,0.0,0.0,0.0,7,0,7,26.9124,75.7873,0.0
29.3,67,0.0,953.3,12.8,0.0,0.0,0.0,0.0,8,0,7,26.9124,75.7873,0.0
30.9,61,0.0,953.5,12.6,0.0,0.0,0.0,0.0,9,0,7,26.9124,75.7873,0.0
31.8,59,0.0,953.7,11.4,0.0,0.0,0.0,0.0,10,0,7,26.9124,75.7873,0.0
32.2,58,0.0,953.8,10.0,0.0,0.0,0.0,0.0,11,0,7,26.9124,75.7873,0.2
32.6,57,0.2,953.8,10.3,0.2,0.2,0.2,0.2,12,0,7,26.9124,75.7873,0.1
33.5,53,0.1,953.1,9.4,0.3,0.3,0.3,0.3,13,0,7,26.9124,75.7873,0.1
34.0,52,0.1,952.7,9.8,0.4,0.4,0.4,0.4,14,0,7,26.9124,75.7873,0.0
34.1,52,0.0,952.3,10.6,0.2,0.4,0.4,0.4,15,0,7,26.9124,75.7873,0.0
34.0,51,0.0,951.8,10.6,0.1,0.4,0.4,0.4,16,0,7,26.9124,75.7873,0.0
34.4,47,0.0,951.5,8.2,0.0,0.4,0.4,0.4,17,0,7,26.9124,75.7873,0.0
33.5,52,0.0,951.7,6.6,0.0,0.2,0.4,0.4,18,0,7,26.9124,75.7873,0.0
32.0,59,0.0,952.2,7.8,0.0,0.1,0.4,0.4,19,0,7,26.9124,75.7873,0.0
31.4,59,0.0,952.6,9.5,0.0,0.0,0.4,0.4,20,0,7,26.9124,75.7873,0.0
31.2,59,0.0,953.2,10.3,0.0,0.0,0.4,0.4,21,0,7,26.9124,75.7873,0.0
31.0,58,0.0,953.9,14.3,0.0,0.0,0.4,0.4,22,0,7,26.9124,75.7873,0.0
30.5,61,0.0,953.8,12.5,0.0,0.0,0.4,0.4,23,0,7,26.9124,75.7873,0.0
30.0,62,0.0,953.7,11.8,0.0,0.0,0.2,0.4,0,1,7,26.9124,75.7873,0.0
29.3,63,0.0,952.9,11.5,0.0,0.0,0.1,0.4,1,1,7,26.9124,75.7873,0.0
28.8,64,0.0,952.7,11.7,0.0,0.0,0.0,0.4,2,1,7,26.9124,75.7873,0.0
28.4,65,0.0,952.5,11.7,0.0,0.0,0.0,0.4,3,1,7,26.9124,75.7873,0.0
27.9,67,0.0,952.7,11.6,0.0,0.0,0.0,0.4,4,1,7,26.9124,75.7873,0.0
28.7,66,0.0,952.9,15.4,0.0,0.0,0.0,0.4,5,1,7,26.9124,75.7873,0.0
28.8,65,0.0,953.6,15.4,0.0,0.0,0.0,0.4,6,1,7,26.9124,75.7873,0.0
29.3,62,0.0,954.1,14.8,0.0,0.0,0.0,0.4,7,1,7,26.9124,75.7873,0.0
29.9,61,0.0,954.5,15.2,0.0,0.0,0.0,0.4,8,1,7,26.9124,75.7873,0.0
30.8,60,0.0,955.3,16.2,0.0,0.0,0.0,0.4,9,1,7,26.9124,75.7873,0.0
32.4,54,0.0,955.6,15.9,0.0,0.0,0.0,0.4,10,1,7,26.9124,75.7873,0.0
33.3,51,0.0,956.1,13.0,0.0,0.0,0.0,0.4,11,1,7,26.9124,75.7873,0.0
33.8,49,0.0,955.6,11.4,0.0,0.0,0.0,0.2,12,1,7,26.9124,75.7873,0.1
34.2,48,0.1,955.1,10.8,0.1,0.1,0.1,0.2,13,1,7,26.9124,75.7873,0.0
34.6,47,0.0,954.6,11.4,0.1,0.1,0.1,0.1,14,1,7,26.9124,75.7873,0.0
34.5,48,0.0,954.0,11.9,0.1,0.1,0.1,0.1,15,1,7,26.9124,75.7873,0.0
34.3,48,0.0,953.8,11.6,0.0,0.1,0.1,0.1,16,1,7,26.9124,75.7873,0.0
33.8,46,0.0,953.6,9.9,0.0,0.1,0.1,0.1,17,1,7,26.9124,75.7873,0.0
33.1,47,0.0,953.6,10.4,0.0,0.1,0.1,0.1,18,1,7,26.9124,75.7873,0.0
32.2,51,0.0,954.1,9.5,0.0,0.0,0.1,0.1,19,1,7,26.9124,75.7873,0.0
31.5,53,0.0,954.6,10.4,0.0,0.0,0.1,0.1,20,1,7,26.9124,75.7873,0.0
30.8,55,0.0,955.3,11.1,0.0,0.0,0.1,0.1,21,1,7,26.9124,75.7873,0.0
30.4,56,0.0,955.8,10.0,0.0,0.0,0.1,0.1,22,1,7,26.9124,75.7873,0.0
30.7,56,0.0,955.3,13.5,0.0,0.0,0.1,0.1,23,1,7,26.9124,75.7873,0.0
30.4,57,0.0,955.1,11.7,0.0,0.0,0.1,0.1,0,2,7,26.9124,75.7873,0.0
30.1,56,0.0,955.0,12.0,0.0,0.0,0.0,0.1,1,2,7,26.9124,75.7873,0.0
29.8,56,0.0,954.8,10.7,0.0,0.0,0.0,0.1,2,2,7,26.9124,75.7873,0.0
29.1,58,0.0,954.4,10.4,0.0,0.0,0.0,0.1,3,2,7,26.9124,75.7873,0.0
28.6,61,0.0,954.5,10.2,0.0,0.0,0.0,0.1,4,2,7,26.9124,75.7873,0.0
29.1,58,0.0,954.7,12.7,0.0,0.0,0.0,0.1,5,2,7,26.9124,75.7873,0.0
28.9,60,0.0,955.2,13.0,0.0,0.0,0.0,0.1,6,2,7,26.9124,75.7873,0.0
29.5,60,0.0,955.8,14.6,0.0,0.0,0.0,0.1,7,2,7,26.9124,75.7873,0.0
30.4,58,0.0,956.5,15.2,0.0,0.0,0.0,0.1,8,2,7,26.9124,75.7873,0.0
31.5,54,0.0,957.1,14.6,0.0,0.0,0.0,0.1,9,2,7,26.9124,75.7873,0.0
31.9,53,0.0,957.5,12.4,0.0,0.0,0.0,0.1,10,2,7,26.9124,75.7873,0.0
33.6,48,0.0,957.7,10.9,0.0,0.0,0.0,0.1,11,2,7,26.9124,75.7873,0.1
34.1,47,0.1,957.5,8.8,0.1,0.1,0.1,0.2,12,2,7,26.9124,75.7873,0.0
34.7,45,0.0,956.8,7.2,0.1,0.1,0.1,0.1,13,2,7,26.9124,75.7873,0.0
34.8,44,0.0,956.3,6.8,0.1,0.1,0.1,0.1,14,2,7,26.9124,75.7873,0.0
34.6,44,0.0,955.7,8.8,0.0,0.1,0.1,0.1,15,2,7,26.9124,75.7873,0.0
34.1,46,0.0,955.3,9.7,0.0,0.1,0.1,0.1,16,2,7,26.9124,75.7873,0.1
33.8,44,0.1,954.6,8.4,0.1,0.2,0.2,0.2,17,2,7,26.9124,75.7873,0.0
33.0,47,0.0,955.0,8.0,0.1,0.1,0.2,0.2,18,2,7,26.9124,75.7873,0.0
32.2,51,0.0,955.4,4.7,0.1,0.1,0.2,0.2,19,2,7,26.9124,75.7873,0.0
31.5,55,0.0,955.8,3.4,0.0,0.1,0.2,0.2,20,2,7,26.9124,75.7873,0.0
31.1,55,0.0,956.4,6.9,0.0,0.1,0.2,0.2,21,2,7,26.9124,75.7873,0.0
30.7,54,0.0,956.8,7.5,0.0,0.1,0.2,0.2,22,2,7,26.9124,75.7873,0.0
31.2,53,0.0,956.6,8.5,0.0,0.0,0.2,0.2,23,2,7,26.9124,75.7873,0.0
30.6,56,0.0,956.5,7.7,0.0,0.0,0.1,0.2,0,3,7,26.9124,75.7873,0.0
30.4,58,0.0,955.9,7.7,0.0,0.0,0.1,0.2,1,3,7,26.9124,75.7873,0.0
30.2,57,0.0,955.9,8.3,0.0,0.0,0.1,0.2,2,3,7,26.9124,75.7873,0.0
29.7,57,0.0,955.9,9.5,0.0,0.0,0.1,0.2,3,3,7,26.9124,75.7873,0.0
29.3,58,0.0,955.8,10.3,0.0,0.0,0.1,0.2,4,3,7,26.9124,75.7873,0.0
29.1,60,0.0,956.1,11.5,0.0,0.0,0.0,0.2,5,3,7,26.9124,75.7873,0.0
29.1,60,0.0,956.8,13.2,0.0,0.0,0.0,0.2,6,3,7,26.9124,75.7873,0.0
29.8,60,0.0,957.2,14.7,0.0,0.0,0.0,0.2,7,3,7,26.9124,75.7873,0.0
30.7,58,0.0,957.7,15.6,0.0,0.0,0.0,0.2,8,3,7,26.9124,75.7873,0.0
32.1,53,0.0,958.1,15.6,0.0,0.0,0.0,0.2,9,3,7,26.9124,75.7873,0.0
33.5,47,0.0,958.2,13.9,0.0,0.0,0.0,0.2,10,3,7,26.9124,75.7873,0.0
35.1,43,0.0,958.0,12.1,0.0,0.0,0.0,0.2,11,3,7,26.9124,75.7873,0.0
35.6,42,0.0,957.7,10.9,0.0,0.0,0.0,0.1,12,3,7,26.9124,75.7873,0.0
36.2,40,0.0,957.1,10.4,0.0,0.0,0.0,0.1,13,3,7,26.9124,75.7873,0.0
36.1,40,0.0,956.3,11.3,0.0,0.0,0.0,0.1,14,3,7,26.9124,75.7873,0.1
35.8,41,0.1,955.6,11.2,0.1,0.1,0.1,0.2,15,3,7,26.9124,75.7873,0.0
35.4,42,0.0,955.0,11.7,0.1,0.1,0.1,0.2,16,3,7,26.9124,75.7873,0.0
35.7,37,0.0,954.5,13.1,0.1,0.1,0.1,0.1,17,3,7,26.9124,75.7873,0.0
35.0,37,0.0,954.8,11.3,0.0,0.1,0.1,0.1,18,3,7,26.9124,75.7873,0.0
34.5,38,0.0,955.4,8.8,0.0,0.1,0.1,0.1,19,3,7,26.9124,75.7873,0.0
33.6,43,0.0,955.6,8.8,0.0,0.1,0.1,0.1,20,3,7,26.9124,75.7873,0.0
33.0,43,0.0,956.2,9.9,0.0,0.0,0.1,0.1,21,3,7,26.9124,75.7873,0.0
32.3,45,0.0,956.4,8.9,0.0,0.0,0.1,0.1,22,3,7,26.9124,75.7873,0.0
32.3,47,0.0,955.7,9.7,0.0,0.0,0.1,0.1,23,3,7,26.9124,75.7873,0.0
31.3,52,0.0,955.5,9.5,0.0,0.0,0.1,0.1,0,4,7,26.9124,75.7873,0.0
31.0,54,0.0,955.3,11.5,0.0,0.0,0.1,0.1,1,4,7,26.9124,75.7873,0.0
30.7,53,0.0,955.0,12.9,0.0,0.0,0.1,0.1,2,4,7,26.9124,75.7873,0.0
30.4,53,0.0,954.9,13.0,0.0,0.0,0.0,0.1,3,4,7,26.9124,75.7873,0.0
30.1,55,0.0,955.1,12.4,0.0,0.0,0.0,0.1,4,4,7,26.9124,75.7873,0.0
29.8,56,0.0,955.2,14.3,0.0,0.0,0.0,0.1,5,4,7,26.9124,75.7873,0.0
29.6,57,0.0,955.9,13.9,0.0,0.0,0.0,0.1,6,4,7,26.9124,75.7873,0.0
30.2,55,0.0,956.5,16.1,0.0,0.0,0.0,0.1,7,4,7,26.9124,75.7873,0.0
31.1,53,0.0,956.9,15.9,0.0,0.0,0.0,0.1,8,4,7,26.9124,75.7873,0.0
32.3,50,0.0,957.2,15.9,0.0,0.0,0.0,0.1,9,4,7,26.9124,75.7873,0.0
33.6,47,0.0,957.5,15.1,0.0,0.0,0.0,0.1,10,4,7,26.9124,75.7873,0.0
34.8,44,0.0,957.3,13.3,0.0,0.0,0.0,0.1,11,4,7,26.9124,75.7873,0.0
35.7,41,0.0,957.1,10.5,0.0,0.0,0.0,0.1,12,4,7,26.9124,75.7873,0.0
36.7,39,0.0,956.5,9.0,0.0,0.0,0.0,0.1,13,4,7,26.9124,75.7873,0.0
37.0,38,0.0,955.4,9.7,0.0,0.0,0.0,0.1,14,4,7,26.9124,75.7873,0.0
36.8,39,0.0,954.7,10.9,0.0,0.0,0.0,0.0,15,4,7,26.9124,75.7873,0.0
35.9,41,0.0,954.2,12.0,0.0,0.0,0.0,0.0,16,4,7,26.9124,75.7873,0.0
35.7,40,0.0,954.1,10.6,0.0,0.0,0.0,0.0,17,4,7,26.9124,75.7873,0.0
34.9,42,0.0,954.2,9.4,0.0,0.0,0.0,0.0,18,4,7,26.9124,75.7873,0.0
34.4,43,0.0,954.7,7.7,0.0,0.0,0.0,0.0,19,4,7,26.9124,75.7873,0.0
34.1,43,0.0,955.5,5.8,0.0,0.0,0.0,0.0,20,4,7,26.9124,75.7873,0.0
33.4,46,0.0,956.2,4.2,0.0,0.0,0.0,0.0,21,4,7,26.9124,75.7873,0.0
32.9,50,0.0,956.2,6.7,0.0,0.0,0.0,0.0,22,4,7,26.9124,75.7873,0.0
32.8,49,0.0,955.7,8.7,0.0,0.0,0.0,0.0,23,4,7,26.9124,75.7873,0.0
32.2,49,0.0,955.1,9.8,0.0,0.0,0.0,0.0,0,5,7,26.9124,75.7873,0.0
31.8,49,0.0,955.1,9.6,0.0,0.0,0.0,0.0,1,5,7,26.9124,75.7873,0.0
31.0,52,0.0,954.9,9.7,0.0,0.0,0.0,0.0,2,5,7,26.9124,75.7873,0.0
30.4,55,0.0,954.7,12.6,0.0,0.0,0.0,0.0,3,5,7,26.9124,75.7873,0.0
30.0,56,0.0,954.7,13.5,0.0,0.0,0.0,0.0,4,5,7,26.9124,75.7873,0.0
29.8,58,0.0,954.9,14.6,0.0,0.0,0.0,0.0,5,5,7,26.9124,75.7873,0.0
29.6,59,0.0,955.5,13.6,0.0,0.0,0.0,0.0,6,5,7,26.9124,75.7873,0.0
30.3,57,0.0,956.0,14.8,0.0,0.0,0.0,0.0,7,5,7,26.9124,75.7873,0.0
31.5,53,0.0,956.3,15.1,0.0,0.0,0.0,0.0,8,5,7,26.9124,75.7873,0.0
32.8,49,0.0,956.6,14.7,0.0,0.0,0.0,0.0,9,5,7,26.9124,75.7873,0.0
34.0,46,0.0,956.6,12.9,0.0,0.0,0.0,0.0,10,5,7,26.9124,75.7873,0.0
35.8,40,0.0,956.3,10.5,0.0,0.0,0.0,0.0,11,5,7,26.9124,75.7873,0.0
36.1,39,0.0,955.8,10.8,0.0,0.0,0.0,0.0,12,5,7,26.9124,75.7873,0.0
36.2,39,0.0,955.1,10.8,0.0,0.0,0.0,0.0,13,5,7,26.9124,75.7873,0.1
36.6,39,0.1,954.5,10.2,0.1,0.1,0.1,0.1,14,5,7,26.9124,75.7873,0.1
36.2,41,0.1,953.9,9.9,0.2,0.2,0.2,0.2,15,5,7,26.9124,75.7873,0.0
35.9,42,0.0,953.3,9.5,0.2,0.2,0.2,0.2,16,5,7,26.9124,75.7873,0.0
36.2,38,0.0,953.3,9.1,0.1,0.2,0.2,0.2,17,5,7,26.9124,75.7873,0.0
35.4,40,0.0,953.9,8.0,0.0,0.2,0.2,0.2,18,5,7,26.9124,75.7873,0.0
34.7,42,0.0,954.6,7.3,0.0,0.2,0.2,0.2,19,5,7,26.9124,75.7873,0.0
34.1,45,0.0,954.8,7.3,0.0,0.1,0.2,0.2,20,5,7,26.9124,75.7873,0.0
33.5,49,0.0,955.3,7.8,0.0,0.0,0.2,0.2,21,5,7,26.9124,75.7873,0.0
32.9,52,0.0,955.7,7.1,0.0,0.0,0.2,0.2,22,5,7,26.9124,75.7873,0.0
32.9,51,0.0,955.3,8.4,0.0,0.0,0.2,0.2,23,5,7,26.9124,75.7873,0.0
32.4,51,0.0,955.2,7.9,0.0,0.0,0.2,0.2,0,6,7,26.9124,75.7873,0.0
32.1,52,0.0,954.7,8.7,0.0,0.0,0.2,0.2,1,6,7,26.9124,75.7873,0.0
31.6,55,0.0,954.4,8.6,0.0,0.0,0.1,0.2,2,6,7,26.9124,75.7873,0.0
31.2,58,0.0,954.3,6.7,0.0,0.0,0.0,0.2,3,6,7,26.9124,75.7873,0.0
30.9,58,0.0,954.6,6.1,0.0,0.0,0.0,0.2,4,6,7,26.9124,75.7873,0.0
31.2,57,0.0,954.6,7.2,0.0,0.0,0.0,0.2,5,6,7,26.9124,75.7873,0.0
30.9,58,0.0,955.1,8.6,0.0,0.0,0.0,0.2,6,6,7,26.9124,75.7873,0.0
31.2,55,0.0,955.4,11.7,0.0,0.0,0.0,0.2,7,6,7,26.9124,75.7873,0.0
31.7,53,0.0,955.8,12.9,0.0,0.0,0.0,0.2,8,6,7,26.9124,75.7873,0.0
33.0,50,0.0,956.4,13.0,0.0,0.0,0.0,0.2,9,6,7,26.9124,75.7873,0.0
34.1,47,0.0,956.6,12.1,0.0,0.0,0.0,0.2,10,6,7,26.9124,75.7873,0.0
35.0,45,0.0,956.4,10.1,0.0,0.0,0.0,0.2,11,6,7,26.9124,75.7873,0.0
35.8,44,0.0,955.9,7.4,0.0,0.0,0.0,0.2,12,6,7,26.9124,75.7873,0.0
36.5,42,0.0,955.4,6.6,0.0,0.0,0.0,0.2,13,6,7,26.9124,75.7873,0.2
35.5,45,0.2,954.9,6.0,0.2,0.2,0.2,0.3,14,6,7,26.9124,75.7873,0.0
33.9,52,0.0,954.3,6.6,0.2,0.2,0.2,0.2,15,6,7,26.9124,75.7873,0.8
32.4,61,0.8,953.9,4.8,1.0,1.0,1.0,1.0,16,6,7,26.9124,75.7873,0.1
34.4,46,0.1,953.9,4.1,0.9,1.1,1.1,1.1,17,6,7,26.9124,75.7873,0.0
34.5,46,0.0,953.8,5.1,0.9,1.1,1.1,1.1,18,6,7,26.9124,75.7873,0.0
33.9,47,0.0,954.4,3.0,0.1,1.1,1.1,1.1,19,6,7,26.9124,75.7873,0.0
33.7,47,0.0,955.1,2.4,0.0,0.9,1.1,1.1,20,6,7,26.9124,75.7873,0.0
32.9,52,0.0,955.8,5.6,0.0,0.9,1.1,1.1,21,6,7,26.9124,75.7873,0.0
32.0,57,0.0,956.1,6.5,0.0,0.1,1.1,1.1,22,6,7,26.9124,75.7873,0.0
31.9,60,0.0,955.9,7.8,0.0,0.0,1.1,1.1,23,6,7,26.9124,75.7873,0.0
31.5,60,0.0,955.7,9.6,0.0,0.0,1.1,1.1,0,0,7,26.9124,75.7873,0.0
31.2,61,0.0,954.6,10.9,0.0,0.0,1.1,1.1,1,0,7,26.9124,75.7873,0.0
30.7,62,0.0,954.2,10.2,0.0,0.0,0.9,1.1,2,0,7,26.9124,75.7873,0.0
30.4,63,0.0,954.2,11.2,0.0,0.0,0.9,1.1,3,0,7,26.9124,75.7873,0.0
30.0,64,0.0,954.5,9.8,0.0,0.0,0.1,1.1,4,0,7,26.9124,75.7873,0.0
30.1,67,0.0,954.4,9.8,0.0,0.0,0.0,1.1,5,0,7,26.9124,75.7873,0.0
30.1,67,0.0,954.8,9.1,0.0,0.0,0.0,1.1,6,0,7,26.9124,75.7873,0.0
30.7,61,0.0,955.3,10.8,0.0,0.0,0.0,1.1,7,0,7,26.9124,75.7873,0.0
31.5,56,0.0,955.6,12.1,0.0,0.0,0.0,1.1,8,0,7,26.9124,75.7873,0.0
32.5,53,0.0,956.0,11.6,0.0,0.0,0.0,1.1,9,0,7,26.9124,75.7873,0.0
33.2,51,0.0,956.3,9.6,0.0,0.0,0.0,1.1,10,0,7,26.9124,75.7873,0.1
34.4,45,0.1,956.5,4.9,0.1,0.1,0.1,1.2,11,0,7,26.9124,75.7873,0.0
33.5,48,0.0,956.0,4.4,0.1,0.1,0.1,1.2,12,0,7,26.9124,75.7873,0.0
33.2,49,0.0,955.7,7.7,0.1,0.1,0.1,1.2,13,0,7,26.9124,75.7873,0.2
31.5,59,0.2,955.0,10.0,0.2,0.3,0.3,1.2,14,0,7,26.9124,75.7873,0.5
31.1,64,0.5,954.4,10.0,0.7,0.8,0.8,1.7,15,0,7,26.9124,75.7873,0.1
30.6,65,0.1,954.0,5.7,0.8,0.9,0.9,1.0,16,0,7,26.9124,75.7873,0.0
29.0,78,0.0,954.5,7.4,0.6,0.8,0.9,0.9,17,0,7,26.9124,75.7873,0.0
28.8,76,0.0,954.5,5.8,0.1,0.8,0.9,0.9,18,0,7,26.9124,75.7873,0.0
28.6,76,0.0,954.6,2.8,0.0,0.8,0.9,0.9,19,0,7,26.9124,75.7873,0.0
28.5,77,0.0,955.2,4.4,0.0,0.6,0.9,0.9,20,0,7,26.9124,75.7873,0.0
28.4,78,0.0,956.0,5.7,0.0,0.1,0.9,0.9,21,0,7,26.9124,75.7873,0.0
28.1,80,0.0,956.4,6.4,0.0,0.0,0.9,0.9,22,0,7,26.9124,75.7873,0.1
27.0,91,0.1,955.9,8.5,0.1,0.1,0.9,1.0,23,0,7,26.9124,75.7873,3.1
26.0,95,3.1,955.7,8.9,3.2,3.2,4.0,4.1,0,1,7,26.9124,75.7873,3.8
25.1,98,3.8,954.9,6.7,7.0,7.0,7.8,7.9,1,1,7,26.9124,75.7873,8.5
24.8,97,8.5,954.9,5.1,15.4,15.5,16.1,16.4,2,1,7,26.9124,75.7873,2.8
24.7,97,2.8,954.6,6.1,15.1,18.3,18.4,19.2,3,1,7,26.9124,75.7873,0.4
24.8,98,0.4,954.4,5.1,11.7,18.7,18.7,19.6,4,1,7,26.9124,75.7873,0.2
26.0,97,0.2,953.9,6.2,3.4,18.8,18.9,19.8,5,1,7,26.9124,75.7873,1.1
26.0,96,1.1,954.4,6.0,1.7,16.8,20.0,20.9,6,1,7,26.9124,75.7873,0.5
26.3,95,0.5,954.7,5.6,1.8,13.5,20.5,21.4,7,1,7,26.9124,75.7873,0.5
26.7,92,0.5,955.3,6.2,2.1,5.5,21.0,21.9,8,1,7,26.9124,75.7873,0.9
26.8,90,0.9,955.4,6.1,1.9,3.6,21.9,22.8,9,1,7,26.9124,75.7873,1.3
26.8,90,1.3,955.3,6.6,2.7,4.5,23.2,24.1,10,1,7,26.9124,75.7873,1.3
30.3,71,1.3,955.6,8.3,3.5,5.6,24.4,25.3,11,1,7,26.9124,75.7873,0.9
27.1,83,0.9,954.4,12.5,3.5,5.4,22.2,26.2,12,1,7,26.9124,75.7873,3.9
26.3,92,3.9,954.1,6.7,6.1,8.8,22.3,30.1,13,1,7,26.9124,75.7873,0.8
